"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000056055",19.5159228250372,0.214676312220212,0.405971133784491,0.528796986669927,0.596946288331972,0.678484655904008
"ENSMUSG00000083892",12.9502833412928,0.284988098986239,0.539088849304959,0.52864773469841,0.597049840025358,0.678574119230019
"ENSMUSG00000108447",87.5782103174942,0.168974949869908,0.319794251403449,0.528386452002636,0.597231138813425,0.678751934521993
"ENSMUSG00000036572",1316.83285580046,-0.0639198851497483,0.121044107209198,-0.528071019923977,0.597450044114877,0.678972472964897
"ENSMUSG00000040540",14.3636733532254,0.248246991120004,0.470256818142151,0.527896633377389,0.597571081510576,0.679081775643992
"ENSMUSG00000098142",10.5667418954618,0.276481391279233,0.523943915435347,0.527692722702016,0.597712625007296,0.679214371462117
"ENSMUSG00000064622",7.86727597980914,-0.338427925081755,0.641891672791518,-0.527235263249278,0.598030223429666,0.679547009011755
"ENSMUSG00000104583",17.358474789602,-0.218576926298032,0.414635163420695,-0.527154823278364,0.598086078066421,0.679553944209063
"ENSMUSG00000093919",4.35733229551003,0.496299235635765,0.941454739024513,0.527162077010739,0.598081041237114,0.679553944209063
"ENSMUSG00000108574",4.39111424383117,0.43334606848772,0.822383343916611,0.526939257334547,0.598235771020165,0.679695757474998
"ENSMUSG00000113753",7.50110966967546,0.3324678698372,0.631153585693384,0.52676222931056,0.598358715250568,0.679807169191724
"ENSMUSG00000084821",12.8313217481352,-0.278745400946859,0.52953753828569,-0.526394034026862,0.598614459990792,0.680069442652767
"ENSMUSG00000103525",39.9674970023228,0.250918872076274,0.477025125589416,0.526007664200574,0.598882881888006,0.680317804699624
"ENSMUSG00000079602",1.01734858439362,-1.01262023303714,1.92505352142625,-0.526021859530901,0.598873019030419,0.680317804699624
"ENSMUSG00000082508",2.84287090200338,-0.602863885393323,1.14680994930599,-0.525687700702417,0.599105210755926,0.68054206609133
"ENSMUSG00000083320",1.65296791495447,0.855743212288855,1.62828694619028,0.525548162313187,0.599202181691159,0.680602468369339
"ENSMUSG00000105935",171.339248910353,0.0867264303843728,0.165026484351526,0.525530376079729,0.599214542583464,0.680602468369339
"ENSMUSG00000108618",3.24975250354144,0.51554917631933,0.981124227691319,0.525467786615022,0.599258041280025,0.680602468369339
"ENSMUSG00000005370",7751.61886829379,0.0700088339783552,0.133224752084477,0.525494195958142,0.599239687026179,0.680602468369339
"ENSMUSG00000082925",3.95843807948319,-0.476671134893474,0.907360972064277,-0.525337930073222,0.599348294103483,0.680674891255621
"ENSMUSG00000030275",3705.60756911439,-0.0763039625950553,0.145256676881166,-0.525304338729153,0.599371641743684,0.680674891255621
"ENSMUSG00000052363",1.87891410869974,0.717184443655753,1.36540189813669,0.525255197487615,0.599405798071445,0.680685383759384
"ENSMUSG00000055436",11942.3133246127,-0.0529860667009604,0.100907197612049,-0.525096999568577,0.599515761801057,0.680781958718098
"ENSMUSG00000110772",17.9861074941386,-0.21143782804673,0.402695453087332,-0.525056407828066,0.599543978684012,0.680785701624817
"ENSMUSG00000069633",99.6107352430417,0.103068975247818,0.196324034688126,0.524994178178694,0.599587238078884,0.680806524370878
"ENSMUSG00000085738",53.5172123068217,-0.407598238325976,0.776518876775552,-0.524904481419052,0.599649593922574,0.680849027713087
"ENSMUSG00000071379",1118.01576018713,-0.0731385727503501,0.139364616176122,-0.524800159158917,0.599722120888123,0.680903075450802
"ENSMUSG00000025025",2535.98343044008,0.109229121593635,0.208285122858839,0.524421140091039,0.599985656100143,0.681173973624125
"ENSMUSG00000030671",1108.34055519409,-0.075297418888436,0.143633227097994,-0.524233984084087,0.600115806601156,0.681293421631982
"ENSMUSG00000106376",1.45244002620851,0.832953771825776,1.58922798498257,0.524124782408052,0.600191752637926,0.681351325571927
"ENSMUSG00000084275",1.21535416479886,-0.83875278447886,1.60065478155559,-0.524006046865221,0.600274334086226,0.681416757056618
"ENSMUSG00000048334",4.98190818227038,0.328016938691199,0.626181119988756,0.523837158643636,0.600391805945449,0.681493470512228
"ENSMUSG00000090576",26.0251929114609,-0.227432927153602,0.434141064598912,-0.523868727699646,0.600369846989002,0.681493470512228
"ENSMUSG00000097628",10.7154544339679,0.35827014729223,0.684093462959927,0.523715203682945,0.600476639376978,0.681533127030633
"ENSMUSG00000086241",4.67267311906733,0.484038269123465,0.924187004868397,0.523744941850152,0.600455952627682,0.681533127030633
"ENSMUSG00000064595",2.22181125239239,-0.541886737541119,1.03531271361123,-0.523403924647066,0.600693193621301,0.681750588423211
"ENSMUSG00000104550",5.60543010940688,-0.612690122988725,1.17105351563875,-0.52319566510548,0.600838097759268,0.681886716571297
"ENSMUSG00000021124",2182.10179915566,0.0560120716982172,0.107080770350105,0.523082449958882,0.600916877933636,0.681947792929174
"ENSMUSG00000114785",1.62254785721534,-0.881847504883167,1.68804574682117,-0.522407349767513,0.6013867397435,0.682452662996425
"ENSMUSG00000085491",1.37959585871263,-0.849722935857158,1.62673958219748,-0.522347243010655,0.601428581378209,0.682471794720027
"ENSMUSG00000103983",234.091661416206,-0.13105743948817,0.25122212991285,-0.521679517380231,0.60189348820153,0.682948320118478
"ENSMUSG00000028397",1127.51706353372,-0.0657718727783732,0.126078907641999,-0.521672292443492,0.601898519480653,0.682948320118478
"ENSMUSG00000069439",1.52216217452251,0.708765859653926,1.35895462343288,0.521552263359244,0.601982107737747,0.683014794998537
"ENSMUSG00000108122",70.8003775506974,0.11754422165439,0.225390860331985,0.521512813258068,0.602009581931772,0.683017599435673
"ENSMUSG00000042293",343.802560315749,0.0760918956347889,0.145991150433181,0.521208959645919,0.6022212133364,0.683229332859495
"ENSMUSG00000046088",5.43005023353692,0.347481573143651,0.667136451673517,0.520855324682066,0.602467559225723,0.683480431184731
"ENSMUSG00000033721",641.820586982953,0.103293962611455,0.198355027335898,0.52075293476951,0.602538893603918,0.683532971864616
"ENSMUSG00000031245",1364.39933114431,0.112970038377063,0.217060624954701,0.520453852008575,0.602747284375268,0.683736883104339
"ENSMUSG00000049538",18.4222764301149,0.40906814031595,0.786029916491175,0.520423118425344,0.60276870033684,0.683736883104339
"ENSMUSG00000104940",32.0287387289563,-0.216758103725767,0.416752524865999,-0.52011227477377,0.602985323542334,0.683954204805243
"ENSMUSG00000067261",4.9421304212978,0.466777633163856,0.897520010174219,0.52007490403835,0.603011369117621,0.68395534903696
"ENSMUSG00000097693",7.71717861382483,-0.412568590028102,0.793569653187685,-0.519889575377357,0.603140541611925,0.684073458264327
"ENSMUSG00000038646",1956.59152869044,0.102530276149867,0.197249723639953,0.519799339932252,0.603203439452257,0.684116393031791
"ENSMUSG00000094082",4.10619520012941,-0.661435925789715,1.27406814978333,-0.519152704588213,0.60365425735333,0.684599261141575
"ENSMUSG00000032077",1305.66467891629,-0.0635664226341784,0.122452727755588,-0.519109894889847,0.603684108542235,0.684604694140761
"ENSMUSG00000038067",1.62326177922203,-0.717608723072251,1.38415009735848,-0.518447186068721,0.60414629978779,0.685100399236315
"ENSMUSG00000081153",1.56095886856709,0.666808855198325,1.28643811966066,0.518337295053272,0.604222956141583,0.685158885719802
"ENSMUSG00000010392",2181.60411211556,0.0489372188694168,0.0944741328803336,0.517995956961082,0.604461090197784,0.685400467459035
"ENSMUSG00000005233",6404.40471841676,0.0769086148929434,0.148514941990666,0.51785102469876,0.604562214730287,0.685486680031626
"ENSMUSG00000098656",2.23241166688611,-0.695799572403851,1.34421907105043,-0.517623642893361,0.604720882614485,0.685638128632129
"ENSMUSG00000027505",8.35984297097593,-0.308264552131166,0.595903627519815,-0.517306050668261,0.604942530929546,0.685852040252213
"ENSMUSG00000024601",5355.42333235284,0.0736312119228227,0.142342672789437,0.517281363907947,0.604959761399712,0.685852040252213
"ENSMUSG00000022680",3484.54828214865,-0.0435072089667916,0.0841157643011192,-0.517230145006395,0.604995511051338,0.685864106357656
"ENSMUSG00000104713",7.1677499866931,0.408603243152199,0.790286423098854,0.517031839608218,0.605133932730461,0.685964097030198
"ENSMUSG00000112140",2.18164518443059,-0.533969211023639,1.03273118055073,-0.517045695026741,0.605124260871905,0.685964097030198
"ENSMUSG00000038807",267.473869757901,-0.233422559439593,0.452019046040053,-0.516399832008206,0.60557518309177,0.686435802975145
"ENSMUSG00000028763",3489.93145662749,0.240953264843212,0.467005799846165,0.515953474073734,0.605886904743121,0.686732157653829
"ENSMUSG00000021095",28.7589176188417,-0.410219155372218,0.795062173269616,-0.515958586842626,0.605883333747474,0.686732157653829
"ENSMUSG00000102059",11.7778934232605,-0.347540413155965,0.673863600068398,-0.515742968043813,0.606033940124995,0.686850697487236
"ENSMUSG00000110593",2.23993488022155,0.587608910387225,1.1393692720597,0.515731751590045,0.60604177510185,0.686850697487236
"ENSMUSG00000031384",7.82491222509163,-0.310690967051247,0.602679329253213,-0.515516215623701,0.606192341232277,0.68699283873816
"ENSMUSG00000088008",7.88000039289808,0.340215386332152,0.660121074879169,0.515383312666433,0.606285191078762,0.687069561515375
"ENSMUSG00000099428",4.73534013069892,-0.439796486596143,0.855024992225857,-0.514366820379408,0.606995552222534,0.68784604038724
"ENSMUSG00000084453",4.85995210981762,0.372429242307686,0.724573180720957,0.513998105667001,0.607253315091168,0.688109592735214
"ENSMUSG00000104682",13.0727273106778,-0.327230302087689,0.636820263630686,-0.513850329168328,0.607356637117922,0.688169581617063
"ENSMUSG00000037406",1.32839475900611,-0.76940568428284,1.49733397429359,-0.513850415132556,0.607356577011372,0.688169581617063
"ENSMUSG00000031289",1.16637268669321,0.983740772110448,1.91474482495897,0.513771213420841,0.607411956306065,0.688203717073912
"ENSMUSG00000088335",6.70453216500059,0.337235921664896,0.656694230355126,0.513535685371449,0.607576655167579,0.688361772804742
"ENSMUSG00000068882",9439.91533954879,0.03974334961218,0.0774033641799635,0.513457651785992,0.607631226491925,0.688395050193107
"ENSMUSG00000082519",13.239623809281,0.274351139820935,0.534426639467155,0.513356033476315,0.607702294628453,0.688447013546491
"ENSMUSG00000049758",1.54031351984077,1.58822371355398,3.09530798452765,0.51310684477698,0.607876583800573,0.688615903639397
"ENSMUSG00000032475",1810.70827792539,-0.0358795003372018,0.0699827223602792,-0.512690834639012,0.608167601958103,0.688917007393077
"ENSMUSG00000030680",2.08606452576689,-0.500881447309064,0.977079015428927,-0.512631465213878,0.608209138654431,0.68893549155209
"ENSMUSG00000100691",452.794160111232,-0.0710863786023914,0.138701476600222,-0.512513495492792,0.608291677691968,0.689000416750526
"ENSMUSG00000047108",67.2870891354005,0.144686038259209,0.282491199394196,0.512178922987651,0.608525792806704,0.689237016787327
"ENSMUSG00000024074",369.98278294592,0.0962378721003197,0.18791575210608,0.512133075709336,0.608557877292339,0.689244779928364
"ENSMUSG00000083841",2.19963784924378,0.637166396421241,1.24599118787497,0.511373116135696,0.60908981599029,0.689818647370455
"ENSMUSG00000054978",32.3074519736543,0.208050988259278,0.407214702271034,0.51091227084626,0.60941248840195,0.690155474594332
"ENSMUSG00000077360",5.29595408954599,0.422580048020262,0.827441709365081,0.510706728023801,0.609556428880068,0.690289869591084
"ENSMUSG00000093419",7.28818172651419,0.272440920555823,0.533724497748614,0.510452343306422,0.609734593984027,0.690463009387151
"ENSMUSG00000087575",3.19981018902335,-0.648514697472509,1.27188424209519,-0.509885000543921,0.61013203090853,0.69088442778691
"ENSMUSG00000090004",12.8317609653416,-0.312298103125698,0.61267051595183,-0.509732547910387,0.610238847162056,0.690976739897747
"ENSMUSG00000050824",3.67561548817192,-0.66237705536892,1.29958520173799,-0.509683439364417,0.610273256934265,0.690987061504964
"ENSMUSG00000077780",3.90024620844293,-0.630994002639144,1.23824599524764,-0.509586952076475,0.610340866934137,0.691011277553431
"ENSMUSG00000075596",109.205533322559,-0.158579820940496,0.311196666122065,-0.50958071921726,0.610345234500576,0.691011277553431
"ENSMUSG00000106260",1.32400319890471,0.696821565522703,1.367841722115,0.509431430739848,0.610449849919645,0.691045614375892
"ENSMUSG00000029725",1127.20822185947,0.0761097992521545,0.149394076305995,0.509456607210204,0.610432206694144,0.691045614375892
"ENSMUSG00000077785",9.04955653049899,0.271484515936692,0.532919089557388,0.509429144604617,0.610451452014021,0.691045614375892
"ENSMUSG00000112368",34.7696558143627,0.164312903438512,0.322576851187043,0.509375991593509,0.610488701491424,0.691059145043829
"ENSMUSG00000019464",15.6349499776231,-0.203957433398563,0.400883150624539,-0.508770281516737,0.610913252583718,0.691511072929561
"ENSMUSG00000113313",16.2576182026819,0.254952588606996,0.501394094504666,0.508487418183231,0.611111560479474,0.691706882501689
"ENSMUSG00000033409",1.14856903634479,-1.03279670605898,2.03224536823278,-0.50820472872185,0.611309774977015,0.691902570136812
"ENSMUSG00000064999",1.136212000077,0.866695924453246,1.7065296526994,0.507870415894796,0.61154422318899,0.692139250489988
"ENSMUSG00000029864",262.548905256939,0.0863325985251705,0.170010590395657,0.507807180271847,0.611588573792716,0.69216076969382
"ENSMUSG00000024883",107.087112120174,-0.180063066046811,0.354647538234396,-0.507723998151096,0.611646916136037,0.692198121504796
"ENSMUSG00000035107",1005.88685414006,-0.144428569680784,0.284573054254005,-0.507527214969094,0.611784945892934,0.692325648380413
"ENSMUSG00000102369",2.93179296682003,0.51113029304576,1.00734663279441,0.507402592519589,0.611872367029916,0.692395895883487
"ENSMUSG00000107768",1.7675940472823,-1.03916023562119,2.04936367354678,-0.507064826528687,0.612109333569242,0.692635356409765
"ENSMUSG00000026546",57.4954087210825,-0.176310439886485,0.347905794460946,-0.506776382266541,0.612311729587317,0.692835680274462
"ENSMUSG00000083287",12.8160549898428,-0.275319412980564,0.543508336606901,-0.506559687197019,0.612463799984489,0.692979046056009
"ENSMUSG00000072972",31.6425277258537,0.210867496207581,0.416428330194258,0.50637163929076,0.612595780151731,0.693099669587285
"ENSMUSG00000028121",683.944214548173,0.0905219592708242,0.178804961911769,0.506260890654098,0.612673514223526,0.693158910857213
"ENSMUSG00000086775",1.47538056357617,-0.692593692913337,1.36820208757146,-0.506207159896008,0.612711229220647,0.693172872814413
"ENSMUSG00000066554",32.6107919628203,0.406096355972045,0.802729396440649,0.505894461785878,0.612930740398083,0.693392494873068
"ENSMUSG00000086277",1.9221555276228,-1.18746894277908,2.34804322084311,-0.505727037832251,0.613048284738677,0.693496751107341
"ENSMUSG00000022940",1170.72446795803,-0.0425461272242832,0.0841516001252989,-0.505589045971003,0.613145172995801,0.693577632956492
"ENSMUSG00000041673",12.2131699308593,0.295534535421222,0.584617045823184,0.505518163612707,0.613194944270332,0.693605212520265
"ENSMUSG00000080440",2.76918591560359,0.43434440880824,0.859308769040337,0.50545790344175,0.613237258394792,0.693624355118787
"ENSMUSG00000084781",9.24718173289789,-0.254185165771476,0.503548879503547,-0.504787471718891,0.613708116146951,0.694005747809175
"ENSMUSG00000040621",365.871788960031,0.093069543285895,0.184371591088224,0.504793296714351,0.613704024448302,0.694005747809175
"ENSMUSG00000021741",6.28518637080768,0.542411575186746,1.0745914021257,0.504760762196472,0.613726878086758,0.694005747809175
"ENSMUSG00000082475",10.7528578453079,0.260934196311229,0.516837350589998,0.504867142464371,0.613652153424274,0.694005747809175
"ENSMUSG00000020848",26.8572613897358,0.276184044544144,0.547059384492048,0.50485203685992,0.61366276380542,0.694005747809175
"ENSMUSG00000024091",9578.86228466498,-0.0372119580223513,0.0737008566306324,-0.504905366417204,0.613625304763571,0.694005747809175
"ENSMUSG00000025269",1041.89837695612,0.045939620217013,0.0911310854189443,0.504104828838822,0.61418771379869,0.694498115218039
"ENSMUSG00000104022",1.20046149206021,0.856935494626145,1.70176004340507,0.503558358857394,0.614571760774494,0.694825591098028
"ENSMUSG00000015668",2481.77265206841,-0.045472423879949,0.0903040548391095,-0.503547974240637,0.614579059876333,0.694825591098028
"ENSMUSG00000032897",2394.79384492089,0.0682354539198023,0.135501073354347,0.503578696689441,0.614557465903295,0.694825591098028
"ENSMUSG00000108984",17.3727249119014,-0.205978993136388,0.408994078368687,-0.503623411756854,0.614526037496473,0.694825591098028
"ENSMUSG00000027656",7.16489068403501,-0.369400037998679,0.733742749994267,-0.503446252793047,0.614650559497186,0.694877668612156
"ENSMUSG00000057054",28.8870196527754,0.197818994759515,0.393026868044059,0.503321810399332,0.614738034564956,0.694947801706827
"ENSMUSG00000114902",4.12266924930443,-0.499244128530524,0.992284444171574,-0.503126025468762,0.614875669977931,0.695074631815655
"ENSMUSG00000081788",40.4594645112418,0.132755865792872,0.263924304651447,0.503007352688479,0.614959102698067,0.695140181549459
"ENSMUSG00000034430",760.81168046126,-0.104046138066213,0.206869321784878,-0.502955862031634,0.614995304676468,0.695152339173773
"ENSMUSG00000002007",51.5102586859061,0.142940070682244,0.284277619120285,0.502818586720196,0.61509182459034,0.695232672603704
"ENSMUSG00000076271",6.29599701011841,-0.33554140160886,0.667576995264635,-0.502625770493855,0.615227407236877,0.695299615708133
"ENSMUSG00000061479",6903.64893291369,-0.0837238595094179,0.166568970929471,-0.502637790473402,0.615218954759987,0.695299615708133
"ENSMUSG00000091410",5.66821182909257,-0.431971896118771,0.859307137906079,-0.502697902837605,0.615176684375405,0.695299615708133
"ENSMUSG00000031204",1.71463248175196,-0.946233863770933,1.88297115802541,-0.502521698082306,0.615300593327901,0.695353560109692
"ENSMUSG00000081136",2.54287125600908,-0.713504863596652,1.42081010020536,-0.502181722591588,0.615539698511105,0.695566224774617
"ENSMUSG00000029669",2693.29180578269,0.0663483164542365,0.132110710852329,0.502217541834285,0.615514504868968,0.695566224774617
"ENSMUSG00000032254",4658.28616275453,0.0779609111528758,0.155277970633147,0.502073222846678,0.615616015110539,0.695623688814928
"ENSMUSG00000022696",6.68263723794528,-0.422702984994475,0.842323189570885,-0.501829927310701,0.615787159546625,0.695788295673355
"ENSMUSG00000065070",2.18881906551617,0.725153516706589,1.44526358579612,0.501744819307227,0.615847033072906,0.695798389076704
"ENSMUSG00000029402",525.535149473847,0.182746691135917,0.364204730202788,0.501769131428261,0.61582992922178,0.695798389076704
"ENSMUSG00000032494",1.23660754073187,0.990902242626097,1.97527876274478,0.501651848496144,0.615912441010597,0.695843509657878
"ENSMUSG00000086493",1.43071933243378,-1.2160362377334,2.42539245341482,-0.501377101269233,0.616105752294742,0.69603312274876
"ENSMUSG00000006395",252.971789326299,0.128660093443784,0.256827794833342,0.500958603515921,0.61640025716939,0.696337036860202
"ENSMUSG00000020122",382.423401409331,-0.100702493691004,0.201077960220438,-0.500813184998523,0.616502605419927,0.69642385869667
"ENSMUSG00000099958",2.82160762535773,-0.473275238655737,0.945235677549851,-0.50069548779889,0.616585448350797,0.696488640342667
"ENSMUSG00000109382",1.46840984512489,-0.910915287437269,1.81961277663529,-0.500609414889731,0.616646035143469,0.696499478543342
"ENSMUSG00000039339",1.0315033091339,0.957616491306867,1.91284125738547,0.500625176087935,0.616634940627617,0.696499478543342
"ENSMUSG00000082127",144.87094896997,0.0769182904713765,0.153700428069518,0.500442916376177,0.616763240995397,0.696574260687624
"ENSMUSG00000029151",70.8560241342525,-0.271743028674795,0.543003741798691,-0.500444118073019,0.616762395031518,0.696574260687624
"ENSMUSG00000107969",2.74384789492845,0.587383465351924,1.17464031543177,0.50005389533733,0.617037128604215,0.696854780239362
"ENSMUSG00000065468",11.5314412762523,0.284023241536717,0.568033216402521,0.500011677724585,0.617066854832136,0.696859542798854
"ENSMUSG00000059301",7.52929002357715,-0.406022295314752,0.812225918009627,-0.499888376265702,0.617153677338174,0.696928781676005
"ENSMUSG00000029922",5604.74415723116,0.250832476443496,0.501834239924487,0.499831331718697,0.617193846966646,0.69694533364066
"ENSMUSG00000083743",2.23301439149136,-0.512705210570784,1.02596841713784,-0.499728063755692,0.617266569113122,0.696998641550542
"ENSMUSG00000102833",5.22467196762615,0.41599501744956,0.832511840692808,0.499686607584311,0.617295763944748,0.697002797364744
"ENSMUSG00000114256",1.13151436328312,-0.782196781088996,1.56569212302153,-0.499585307729264,0.617367105257583,0.697025730758252
"ENSMUSG00000101320",39.5755945588183,-0.19394590192676,0.388211900189571,-0.499587729876526,0.61736539939696,0.697025730758252
"ENSMUSG00000103739",66.1610580232984,-0.161474291165623,0.323293140228307,-0.499467112267186,0.617450350014094,0.697052622499329
"ENSMUSG00000070436",15041.2177413666,0.147322046281156,0.294957992295251,0.49946789078252,0.61744980169169,0.697052622499329
"ENSMUSG00000081340",2.29290053212824,-0.667260674015831,1.33601019301295,-0.499442801788086,0.617467472430678,0.697052622499329
"ENSMUSG00000049796",1.8540732985463,0.797690878765146,1.59799514157931,0.499182292867789,0.617650967764583,0.697202146084579
"ENSMUSG00000062683",3022.27732113901,0.250446777569003,0.501680726244647,0.499215466066901,0.617627600147445,0.697202146084579
"ENSMUSG00000107488",2.17441017715179,0.546894495043354,1.09568924203274,0.499132850869967,0.617685796045538,0.697212650870672
"ENSMUSG00000102652",1.78921291525924,-0.538693975922647,1.07980854207349,-0.498879157677551,0.617864517912619,0.697385567918726
"ENSMUSG00000099397",50.8985503628023,-0.197189814292654,0.395405521308793,-0.498702733436689,0.617988818658193,0.697497047930281
"ENSMUSG00000026385",7923.74512482538,-0.0651746947987054,0.130728232975304,-0.498551026930943,0.618095713122715,0.697588873831288
"ENSMUSG00000107171",22.8062070887708,0.275334435334381,0.5523753445539,0.498455331232681,0.618163145770187,0.697636156992067
"ENSMUSG00000026285",2.74201020741001,0.496207707479792,0.995948010355248,0.498226516164029,0.6183243949589,0.697789309765243
"ENSMUSG00000042993",8.54626634327537,-0.275933254545646,0.553906958468927,-0.498158129856976,0.61837259131734,0.697814873166189
"ENSMUSG00000097386",3.90514519265315,0.462613180664238,0.928990659182151,0.49797398508991,0.618502378489712,0.697932503431862
"ENSMUSG00000037086",2.2401992813459,-0.756700829711479,1.51978391967168,-0.497900273793495,0.61855433432404,0.697962300911365
"ENSMUSG00000107603",39.1829901229553,0.161407541666122,0.324258962570387,0.497773570810969,0.618643646111121,0.69803424577521
"ENSMUSG00000092465",13.150464996977,-0.214416991164743,0.4309839833611,-0.497505706575397,0.618832479730872,0.698218473537418
"ENSMUSG00000020891",3.66446262052203,0.577172225038032,1.16051598902005,0.497341036658532,0.618948577956745,0.698320623327236
"ENSMUSG00000037514",2651.37900196809,-0.0916975648655505,0.184466758145176,-0.497095334615162,0.619121824429644,0.698431429973265
"ENSMUSG00000032966",15943.2644533821,-0.0605973123102167,0.121918676228328,-0.497030596007546,0.619167475661544,0.698431429973265
"ENSMUSG00000015966",39.3905157451061,-0.179876413667668,0.361871095677708,-0.497073172784903,0.619137451953683,0.698431429973265
"ENSMUSG00000097363",1.1340430556394,0.833334550905686,1.67658355276445,0.497043257719923,0.6191585469825,0.698431429973265
"ENSMUSG00000049164",1551.21638248115,-0.0789234543050771,0.158793169996184,-0.497020459425137,0.619174623731332,0.698431429973265
"ENSMUSG00000059049",704.303105316638,0.137755442841898,0.277587614175185,0.496259327892638,0.619711457892281,0.698897500580952
"ENSMUSG00000105366",57.4840630830382,0.216978668437092,0.437233721479492,0.496253280060123,0.619715724305308,0.698897500580952
"ENSMUSG00000110331",47.9557662657382,0.128133456425331,0.258171175650814,0.496312015089696,0.619674290515831,0.698897500580952
"ENSMUSG00000080152",2.7035890920953,-0.496634507866121,1.00074606478397,-0.496264262576271,0.619707976754021,0.698897500580952
"ENSMUSG00000010592",5.57958179266034,0.406601068397705,0.819187058298339,0.496347036099813,0.619649586018166,0.698897500580952
"ENSMUSG00000108732",13.659260947532,0.277703622750331,0.559749032753476,0.496121666140756,0.619808573853904,0.698973357849279
"ENSMUSG00000090067",1.63278151961625,-0.618212808893953,1.24666568206465,-0.495893019105256,0.619969891679088,0.699126419025359
"ENSMUSG00000091881",1.50542968019374,0.74597568339409,1.50444514986798,0.495847710672305,0.62000186040504,0.699133609450379
"ENSMUSG00000104621",30.4254525640743,0.285048605189322,0.574919775509123,0.495805879936719,0.62003137597479,0.699138033139857
"ENSMUSG00000083072",6.81794021990809,0.295258017372726,0.595626813513748,0.495709747569837,0.620099208839354,0.699168565313645
"ENSMUSG00000048429",3268.69873795125,0.0664964911897802,0.134148826662372,0.495691932939075,0.620111779543743,0.699168565313645
"ENSMUSG00000090942",5.30538536075563,-0.565507453771943,1.14092108266085,-0.495658693985276,0.620135234554127,0.699168565313645
"ENSMUSG00000086172",3.42313405239351,0.678351046306222,1.36896111941471,0.495522507312878,0.620231338479394,0.699248058461479
"ENSMUSG00000056851",2516.76297436348,0.0942546245959868,0.190389130596237,0.495063054812067,0.62055561179803,0.699584772329918
"ENSMUSG00000104222",9.82567530779232,-0.236533744188042,0.47788334338075,-0.494961265054148,0.620627463163515,0.699608031637406
"ENSMUSG00000089317",3.49480147957514,-0.398763552527196,0.805611850088235,-0.494982233048733,0.620612661977127,0.699608031637406
"ENSMUSG00000022035",1867.5016055874,-0.05800943724538,0.117268566712728,-0.494671665830841,0.620831905294228,0.699780738934961
"ENSMUSG00000097781",23.9164175309146,-0.174016705295111,0.351768302481237,-0.494691261457227,0.620818070867585,0.699780738934961
"ENSMUSG00000037174",1990.40203813416,-0.0562639622758586,0.113753626542287,-0.494612470706092,0.620873697608172,0.699792750013546
"ENSMUSG00000098143",2.74490732581359,-0.422678558439305,0.854614288559935,-0.494584006021638,0.620893794378371,0.699792750013546
"ENSMUSG00000107567",2.77692269321871,0.455657105437026,0.921450324882448,0.494499912944471,0.620953167820204,0.699830794938419
"ENSMUSG00000092607",1341.23046838639,-0.0421720057131607,0.0853466337245818,-0.494126175488679,0.621217072904986,0.700099339835743
"ENSMUSG00000107756",124.773006240532,-0.124825084928723,0.253115670447806,-0.493154314420301,0.621903555678953,0.700844079618731
"ENSMUSG00000032085",29.656307762208,0.192785825035597,0.391218740372624,0.492782694540589,0.622166139716259,0.70111107189047
"ENSMUSG00000097832",5.46086497463748,0.436539927635342,0.887014947397364,0.492144950788277,0.622616877106542,0.701590060998907
"ENSMUSG00000043659",1.26159652257454,-0.933098124176235,1.89673033947859,-0.491950861308384,0.62275408158609,0.701715723509686
"ENSMUSG00000107949",1.54265180010384,0.88628590061631,1.80173383927633,0.491907229190016,0.622784927524744,0.701721536404246
"ENSMUSG00000005268",12.1138285770843,-0.251646503828293,0.511649742950119,-0.491833539048266,0.622837024632722,0.701751292539664
"ENSMUSG00000028274",2638.51727991154,0.0749032895819927,0.152368591839188,0.491592713943611,0.62300729519409,0.701914186914346
"ENSMUSG00000104954",1.39112938448633,0.76075268884437,1.54777036166035,0.491515219369029,0.623062090466734,0.701946972425365
"ENSMUSG00000086382",16.1253490521823,0.215376033674964,0.43827667340545,0.491415689549418,0.623132469598428,0.701997311414486
"ENSMUSG00000030232",1138.22868465451,-0.0502335930887508,0.102242323921398,-0.491318968134656,0.623200866160054,0.702045412856097
"ENSMUSG00000056018",2.25192677561646,0.456097696527152,0.92868722114547,0.491120892096036,0.623340945801263,0.702174259098549
"ENSMUSG00000087291",24.886977587163,-0.232103877515324,0.472993382638045,-0.490712737292014,0.623629636395573,0.702470493446077
"ENSMUSG00000094820",2.71736959952256,0.502781382446342,1.02479900626147,0.490614627233607,0.623699038911264,0.702519702510118
"ENSMUSG00000097768",5.4400936255921,-0.347414337589094,0.708880879259062,-0.490088458800326,0.624071304555772,0.702910031246581
"ENSMUSG00000002778",1599.98927902777,0.140865463751711,0.287565410715884,0.489855380732443,0.624236238632205,0.703037828452942
"ENSMUSG00000042423",655.997908107719,0.0706869462197206,0.144292894599117,0.489885149342295,0.624215172288398,0.703037828452942
"ENSMUSG00000062391",4.90083312971193,-0.520103128200445,1.06183362735489,-0.489816026542746,0.624264088872118,0.703040210240695
"ENSMUSG00000054065",64.8712149754196,0.155925243109712,0.318395228034018,0.489722299145302,0.624330420197999,0.703085927074323
"ENSMUSG00000085709",1.1611062354238,-0.950386688753272,1.94162273547553,-0.489480614018722,0.62450147596078,0.703189816149171
